2009,4,SH.600051,20100316,20091231,0.026859266,0.020714225,0.000111287,5.13E-06,0.000169699,0.109129955,0.13035688,0.23492815,0.2749533,0.316955492
2010,4,SH.600051,20110322,20101231,0.024528693,0.012483774,9.06E-05,4.52E-06,0.000248854,0.119710384,0.138070262,0.242715026,0.289907975,0.237168906
2011,4,SH.600051,20120327,20111231,0.029235987,0.012649487,0.000105262,3.63E-06,0.000219573,0.123392038,0.140170127,0.252898068,0.284104449,0.296185537
2012,4,SH.600051,20130326,20121231,0.024205644,0.007954263,8.10E-05,2.30E-06,0.00015332,0.127919633,0.167982793,0.218187665,0.273253391,0.246188508
2013,4,SH.600051,20140325,20131231,0.024897893,0.004639986,5.72E-05,1.45E-06,0.000169181,0.122109831,0.200328331,0.222997152,0.214737488,0.235518959
2014,4,SH.600051,20150331,20141231,0.029005237,0.005330461,6.74E-05,1.69E-06,0.000147885,0.128912936,0.193419014,0.232136124,0.257698283,0.253934882
2015,4,SH.600051,20160329,20151231,0.029397513,0.004695224,5.01E-05,1.42E-06,8.97E-05,0.127495341,0.204351958,0.23438164,0.274671464,0.254436302
2016,4,SH.600051,20170422,20161231,0.027736115,0.005385699,5.81E-05,1.59E-06,0.000106921,0.131294787,0.205560203,0.238097591,0.359975947,0.267211575
2017,4,SH.600051,20180417,20171231,0.029720562,0.009500925,0.000112934,3.51E-06,0.000211809,0.161613873,0.170981237,0.295873212,0.282780314,0.290855827
2007,4,SH.600052,20080415,20071231,0.025567068,0.005855221,0.000946399,7.35E-07,7.09E-05,0.04313268,0.091473352,0.223592931,0.323608655,0.292098719
2008,4,SH.600052,20090428,20081231,0.02367492,0.003783799,0.001219461,8.54E-07,0.000128512,0.049033886,0.080397099,0.23503788,0.253788145,0.239808489
2009,4,SH.600052,20100227,20091231,0.033135657,0.010716159,0.002035548,1.33E-06,0.000101819,0.057069077,0.075919393,0.2393485,0.291128076,0.275074533
2010,4,SH.600052,20110409,20101231,0.031681935,0.007319026,0.001457871,6.76E-07,3.56E-05,0.059745898,0.071004039,0.220188296,0.25291828,0.266833972
2011,4,SH.600052,20120414,20111231,0.033458708,0.007401883,0.001017977,4.62E-07,2.88E-05,0.067195714,0.074698505,0.229997607,0.258385952,0.261298725
2012,4,SH.600052,20130423,20121231,0.031312735,0.007650454,0.00063302,3.26E-07,2.23E-05,0.060792581,0.084470186,0.21582442,0.27348842,0.258667806
2013,4,SH.600052,20140318,20131231,0.035304704,0.003231419,0.00065052,3.55E-07,2.38E-05,0.055208939,0.090927382,0.215728838,0.276922083,0.266046521
2014,4,SH.600052,20150210,20141231,0.028474513,0.002485707,0.000236611,4.09E-07,2.43E-05,0.058431136,0.084092008,0.225412082,0.258569724,0.268126247
2015,4,SH.600052,20160429,20151231,0.029743638,0.00187809,0.000306945,7.42E-07,5.33E-05,0.045302962,0.05218855,0.171610617,0.280038429,0.258201823
